Date,Open,High,Low,Close,Adj Close,Volume
2018-09-01,0.037905,0.040077,0.037107,0.040077,0.040077,351982
2018-09-02,0.040097,0.040258,0.037729,0.038621,0.038621,440741
2018-09-03,0.038643,0.038917,0.037052,0.038534,0.038534,365479
2018-09-04,0.038548,0.039122,0.038006,0.038534,0.038534,264103
2018-09-05,0.038553,0.039124,0.030478,0.030935,0.030935,523059
2018-09-06,0.030937,0.032772,0.029585,0.032197,0.032197,417205
2018-09-07,0.032227,0.036865,0.030574,0.033826,0.033826,1360000
2018-09-08,0.033852,0.036764,0.029825,0.030470,0.030470,1014000
2018-09-09,0.030434,0.032662,0.029279,0.030596,0.030596,558172
2018-09-10,0.030591,0.032275,0.030263,0.031228,0.031228,390356
2018-09-11,0.031266,0.032643,0.029930,0.030871,0.030871,513459
2018-09-12,0.030823,0.031362,0.027603,0.028854,0.028854,719730
2018-09-13,0.029195,0.030886,0.028907,0.030490,0.030490,703404
2018-09-14,0.030473,0.031472,0.029564,0.030963,0.030963,605817
2018-09-15,0.030916,0.031373,0.029821,0.029821,0.029821,498079
2018-09-16,0.029818,0.033242,0.029494,0.031876,0.031876,762180
2018-09-17,0.031890,0.033078,0.028413,0.029089,0.029089,990465
2018-09-18,0.029160,0.030264,0.028205,0.029951,0.029951,564697
2018-09-19,0.029943,0.030216,0.028464,0.029565,0.029565,479604
2018-09-20,0.029668,0.036973,0.029257,0.034131,0.034131,1191090
2018-09-21,0.033729,0.034441,0.031656,0.032595,0.032595,1567840
2018-09-22,0.032855,0.033706,0.031529,0.032993,0.032993,765411
2018-09-23,0.033005,0.033204,0.031866,0.032544,0.032544,697516
2018-09-24,0.032602,0.032766,0.031129,0.031241,0.031241,681430
2018-09-25,0.031242,0.032949,0.029410,0.031156,0.031156,980617
2018-09-26,0.031137,0.033249,0.030598,0.032731,0.032731,942780
2018-09-27,0.032784,0.038074,0.032137,0.034637,0.034637,2384400
2018-09-28,0.034610,0.036582,0.033230,0.033964,0.033964,1023800
2018-09-29,0.034160,0.066413,0.032238,0.046364,0.046364,11774900
2018-09-30,0.047707,0.051942,0.041966,0.043394,0.043394,9949380
2018-10-01,0.043801,0.045322,0.039293,0.039426,0.039426,2999460
2018-10-02,0.039301,0.040911,0.037759,0.037759,0.037759,1776830
2018-10-03,0.037767,0.037884,0.036154,0.037020,0.037020,1345090
2018-10-04,0.036987,0.038022,0.036504,0.037003,0.037003,945082
2018-10-05,0.037056,0.037303,0.036001,0.036820,0.036820,949316
2018-10-06,0.036864,0.037599,0.035611,0.035685,0.035685,1061740
2018-10-07,0.035769,0.037293,0.034941,0.036479,0.036479,1118690
2018-10-08,0.036504,0.039036,0.035737,0.037056,0.037056,1524950
2018-10-09,0.037146,0.038056,0.035783,0.036795,0.036795,962970
2018-10-10,0.036665,0.037118,0.035026,0.037117,0.037117,959906
2018-10-11,0.037085,0.037263,0.031071,0.031422,0.031422,1017940
2018-10-12,0.031338,0.034658,0.030793,0.032544,0.032544,961660
2018-10-13,0.032516,0.040276,0.032194,0.036753,0.036753,3252890
2018-10-14,0.038205,0.040859,0.035307,0.035308,0.035308,2916190
2018-10-15,0.035510,0.038123,0.034629,0.036010,0.036010,1641770
2018-10-16,0.035994,0.038056,0.035322,0.036891,0.036891,1022260
2018-10-17,0.036992,0.037459,0.035792,0.036434,0.036434,1047310
2018-10-18,0.036412,0.037174,0.035747,0.035984,0.035984,1015210
2018-10-19,0.035997,0.038563,0.035997,0.037838,0.037838,1439920
2018-10-20,0.037966,0.039110,0.037256,0.038823,0.038823,1077850
2018-10-21,0.038865,0.039530,0.037745,0.037954,0.037954,1022500
2018-10-22,0.037942,0.038698,0.037114,0.038257,0.038257,914185
2018-10-23,0.038477,0.041250,0.037555,0.040221,0.040221,1909770
2018-10-24,0.040007,0.042427,0.039722,0.040505,0.040505,1390770
2018-10-25,0.040477,0.041144,0.037951,0.039754,0.039754,1870910
2018-10-26,0.039695,0.042147,0.039680,0.041874,0.041874,1468360
2018-10-27,0.041769,0.042421,0.038501,0.039597,0.039597,1267370
2018-10-28,0.039723,0.040480,0.038411,0.039668,0.039668,1053340
2018-10-29,0.039519,0.041153,0.037097,0.038716,0.038716,1208600
2018-10-30,0.038747,0.040536,0.038377,0.039855,0.039855,1409200
2018-10-31,0.039985,0.046758,0.039977,0.045563,0.045563,4618360
2018-11-01,0.045842,0.049792,0.043618,0.044466,0.044466,4447820
2018-11-02,0.044599,0.045635,0.042874,0.042920,0.042920,1561360
2018-11-03,0.042922,0.043998,0.042104,0.043075,0.043075,1132600
2018-11-04,0.043082,0.046415,0.041595,0.043778,0.043778,2357570
2018-11-05,0.043829,0.045469,0.042684,0.042965,0.042965,1245060
2018-11-06,0.043009,0.043065,0.039726,0.042265,0.042265,1642910
2018-11-07,0.042098,0.042859,0.040612,0.041677,0.041677,1191470
2018-11-08,0.041653,0.042675,0.039794,0.041982,0.041982,1283800
2018-11-09,0.041891,0.041934,0.039563,0.039747,0.039747,943315
2018-11-10,0.039755,0.041014,0.038983,0.039852,0.039852,938166
2018-11-11,0.039825,0.042523,0.039479,0.042523,0.042523,1675720
2018-11-12,0.042436,0.044380,0.039801,0.040161,0.040161,1758970
2018-11-13,0.040061,0.040299,0.038026,0.038354,0.038354,1112910
2018-11-14,0.038264,0.038624,0.031934,0.033580,0.033580,817235
2018-11-15,0.033693,0.034163,0.029373,0.031570,0.031570,913515
2018-11-16,0.031701,0.031796,0.030063,0.030413,0.030413,687338
2018-11-17,0.030373,0.030672,0.029396,0.029866,0.029866,644647
2018-11-18,0.029857,0.032814,0.029821,0.031655,0.031655,1062740
2018-11-19,0.031678,0.031902,0.025273,0.025689,0.025689,1057810
2018-11-20,0.025623,0.025930,0.021616,0.022991,0.022991,1033300
2018-11-21,0.023007,0.024885,0.022218,0.023626,0.023626,642033
2018-11-22,0.023614,0.024810,0.021440,0.021851,0.021851,723308
2018-11-23,0.021752,0.022215,0.019674,0.020286,0.020286,646534
2018-11-24,0.020257,0.020990,0.017155,0.017753,0.017753,460863
2018-11-25,0.017762,0.017870,0.015030,0.017134,0.017134,514610
2018-11-26,0.017208,0.018550,0.016168,0.016669,0.016669,466943
2018-11-27,0.016635,0.017578,0.015771,0.017317,0.017317,396797
2018-11-28,0.017419,0.023021,0.017419,0.020398,0.020398,1678070
2018-11-29,0.020474,0.022157,0.019608,0.020104,0.020104,803436
2018-11-30,0.020146,0.020598,0.018975,0.019565,0.019565,724161
2018-12-01,0.019528,0.021475,0.019507,0.020265,0.020265,611540
2018-12-02,0.020250,0.022749,0.020028,0.021727,0.021727,1183268
2018-12-03,0.021749,0.021825,0.018940,0.020389,0.020389,919706
2018-12-04,0.020357,0.021073,0.018725,0.020229,0.020229,852801
2018-12-05,0.020248,0.020800,0.019663,0.019680,0.019680,861729
2018-12-06,0.019672,0.020112,0.017341,0.017382,0.017382,960169
2018-12-07,0.017364,0.017471,0.015820,0.016796,0.016796,843226
2018-12-08,0.016774,0.017269,0.016062,0.016640,0.016640,420790
2018-12-09,0.016548,0.017342,0.016312,0.016943,0.016943,357627
2018-12-10,0.016923,0.017094,0.016217,0.016386,0.016386,336513
2018-12-11,0.016408,0.016793,0.015819,0.016255,0.016255,334268
2018-12-12,0.016230,0.016658,0.016009,0.016351,0.016351,447362
2018-12-13,0.016364,0.016438,0.015224,0.015365,0.015365,345361
2018-12-14,0.015349,0.015420,0.014513,0.014712,0.014712,339819
2018-12-15,0.014713,0.015389,0.014586,0.015138,0.015138,294686
2018-12-16,0.015089,0.018458,0.014951,0.016567,0.016567,1687432
2018-12-17,0.016593,0.017824,0.016027,0.017163,0.017163,1951869
2018-12-18,0.017058,0.017439,0.016751,0.017383,0.017383,622989
2018-12-19,0.017501,0.018935,0.017159,0.018032,0.018032,932855
2018-12-20,0.018002,0.018987,0.017123,0.018827,0.018827,648290
2018-12-21,0.018817,0.019032,0.017630,0.017838,0.017838,758576
2018-12-22,0.017738,0.019622,0.017703,0.019267,0.019267,770540
2018-12-23,0.019224,0.019925,0.018571,0.019504,0.019504,932178
2018-12-24,0.019545,0.020922,0.018830,0.019123,0.019123,781073
2018-12-25,0.019171,0.019187,0.017270,0.017670,0.017670,508801
2018-12-26,0.017683,0.018249,0.017386,0.017605,0.017605,443394
2018-12-27,0.017673,0.018506,0.016956,0.016987,0.016987,561613
2018-12-28,0.016970,0.019043,0.016696,0.019035,0.019035,1121677
2018-12-29,0.018868,0.019062,0.018397,0.018488,0.018488,449925
2018-12-30,0.018468,0.019036,0.018162,0.018482,0.018482,511778
2018-12-31,0.018430,0.018430,0.017620,0.017653,0.017653,361150
2019-01-01,0.017662,0.018397,0.017499,0.018365,0.018365,394353
2019-01-02,0.018427,0.018516,0.017887,0.018435,0.018435,642857
2019-01-03,0.018392,0.018491,0.018161,0.018228,0.018228,379286
2019-01-04,0.018228,0.018735,0.018135,0.018676,0.018676,433842
2019-01-05,0.018660,0.018966,0.018215,0.018398,0.018398,399577
2019-01-06,0.018378,0.024848,0.018099,0.021792,0.021792,4047754
2019-01-07,0.021490,0.021490,0.019484,0.019787,0.019787,2191469
2019-01-08,0.019676,0.019891,0.019054,0.019314,0.019314,688046
2019-01-09,0.019424,0.019852,0.019300,0.019324,0.019324,441562
2019-01-10,0.019336,0.019583,0.017015,0.017416,0.017416,519259
2019-01-11,0.017405,0.017850,0.017073,0.017520,0.017520,357894
2019-01-12,0.017540,0.018283,0.017346,0.017909,0.017909,468189
2019-01-13,0.017904,0.018154,0.016607,0.017700,0.017700,549834
2019-01-14,0.017711,0.018200,0.016973,0.017980,0.017980,378510
2019-01-15,0.017978,0.019521,0.017895,0.018351,0.018351,1143873
2019-01-16,0.018291,0.019123,0.018135,0.018357,0.018357,820809
2019-01-17,0.018305,0.019422,0.018291,0.018695,0.018695,628970
2019-01-18,0.018702,0.020706,0.018151,0.019773,0.019773,1680243
2019-01-19,0.019599,0.020657,0.019534,0.020006,0.020006,1159699
2019-01-20,0.019933,0.020797,0.019285,0.019424,0.019424,1386381
2019-01-21,0.019456,0.019505,0.018891,0.019403,0.019403,612720
2019-01-22,0.019531,0.019531,0.018599,0.018992,0.018992,688308
2019-01-23,0.018995,0.019543,0.018726,0.018871,0.018871,593545
2019-01-24,0.018878,0.019319,0.018708,0.019181,0.019181,619534
2019-01-25,0.019205,0.019958,0.018612,0.019335,0.019335,900210
2019-01-26,0.019284,0.019739,0.019023,0.019112,0.019112,434330
2019-01-27,0.019116,0.019318,0.018541,0.018757,0.018757,520153
2019-01-28,0.018802,0.018802,0.016633,0.016764,0.016764,973337
2019-01-29,0.016759,0.017417,0.016699,0.017156,0.017156,443466
2019-01-30,0.017146,0.018054,0.017037,0.017955,0.017955,469574
2019-01-31,0.017956,0.018047,0.017095,0.017392,0.017392,430472
2019-02-01,0.017406,0.017730,0.017046,0.017589,0.017589,622578
2019-02-02,0.017574,0.018226,0.017423,0.018078,0.018078,752361
2019-02-03,0.018044,0.018116,0.017470,0.017542,0.017542,680819
2019-02-04,0.017559,0.017870,0.017554,0.017815,0.017815,584585
2019-02-05,0.017738,0.017977,0.017093,0.017152,0.017152,548767
2019-02-06,0.017137,0.017165,0.016424,0.016528,0.016528,554761
2019-02-07,0.016517,0.017147,0.016512,0.016897,0.016897,643272
2019-02-08,0.016900,0.018315,0.016900,0.017940,0.017940,790083
2019-02-09,0.017939,0.018935,0.017760,0.018457,0.018457,968168
2019-02-10,0.018440,0.018516,0.017840,0.018124,0.018124,870164
2019-02-11,0.018147,0.018613,0.017875,0.018078,0.018078,994607
2019-02-12,0.018019,0.018019,0.017517,0.017745,0.017745,832139
2019-02-13,0.017752,0.020233,0.017634,0.018060,0.018060,2596979
2019-02-14,0.018036,0.018302,0.017642,0.017708,0.017708,863650
2019-02-15,0.017723,0.017812,0.017280,0.017474,0.017474,1143804
2019-02-16,0.017460,0.017606,0.017163,0.017524,0.017524,688354
2019-02-17,0.017527,0.018074,0.017427,0.017844,0.017844,797427
2019-02-18,0.017815,0.018578,0.017741,0.018468,0.018468,805211
2019-02-19,0.018481,0.018737,0.017960,0.018450,0.018450,917421
2019-02-20,0.018473,0.018862,0.018282,0.018862,0.018862,746057
2019-02-21,0.018872,0.018872,0.018011,0.018430,0.018430,772248
2019-02-22,0.018441,0.019077,0.018357,0.018995,0.018995,758917
2019-02-23,0.018964,0.019901,0.018763,0.019901,0.019901,798071
2019-02-24,0.019902,0.019964,0.016646,0.017109,0.017109,1140515
2019-02-25,0.017147,0.017616,0.017143,0.017461,0.017461,719502
2019-02-26,0.017409,0.018463,0.017325,0.018427,0.018427,996616
2019-02-27,0.018489,0.018792,0.017172,0.017790,0.017790,808193
2019-02-28,0.017798,0.018046,0.017673,0.017929,0.017929,645740
2019-03-01,0.017949,0.020720,0.017931,0.018522,0.018522,2905996
2019-03-02,0.018585,0.018613,0.017850,0.018286,0.018286,1029585
2019-03-03,0.018280,0.018373,0.017782,0.018057,0.018057,808689
