Date,Open,High,Low,Close,Adj Close,Volume
2021-09-02,0.243360,0.256133,0.242901,0.252736,0.252736,3528123
2021-09-03,0.252697,0.299588,0.245426,0.269739,0.269739,4948165
2021-09-04,0.269718,0.274481,0.245513,0.249748,0.249748,2543571
2021-09-05,0.249936,0.263391,0.238834,0.253992,0.253992,1989017
2021-09-06,0.253945,0.254432,0.223300,0.224137,0.224137,1681236
2021-09-07,0.224157,0.245210,0.194526,0.210241,0.210241,2838593
2021-09-08,0.210112,0.233626,0.208221,0.225604,0.225604,1794461
2021-09-09,0.222775,0.229003,0.215522,0.219562,0.219562,763647
2021-09-10,0.219617,0.224342,0.209965,0.219844,0.219844,703184
2021-09-11,0.219905,0.229674,0.219213,0.226878,0.226878,712229
2021-09-12,0.227054,0.282358,0.216197,0.255559,0.255559,3646837
2021-09-13,0.255364,0.274188,0.239939,0.244216,0.244216,1644405
2021-09-14,0.244424,0.281510,0.243402,0.275142,0.275142,2029047
2021-09-15,0.275893,0.282736,0.270425,0.281016,0.281016,1030094
2021-09-16,0.281254,0.341829,0.228687,0.276020,0.276020,2191322
2021-09-17,0.276041,0.352196,0.275855,0.306356,0.306356,4270664
2021-09-18,0.306466,0.318125,0.301448,0.310096,0.310096,533215
2021-09-19,0.310233,0.319815,0.246718,0.309450,0.309450,886827
2021-09-20,0.309468,0.309468,0.252638,0.252955,0.252955,1281186
2021-09-21,0.252958,0.286538,0.241014,0.245912,0.245912,735841
2021-09-22,0.246109,0.264273,0.206594,0.249028,0.249028,836012
2021-09-23,0.249115,0.257280,0.245429,0.255869,0.255869,506495
2021-09-24,0.255835,0.256214,0.232091,0.232848,0.232848,728099
2021-09-25,0.232973,0.235257,0.225358,0.227921,0.227921,325443
2021-09-26,0.227877,0.232155,0.208961,0.230342,0.230342,720924
2021-09-27,0.230300,0.232565,0.205300,0.225004,0.225004,476433
2021-09-28,0.224942,0.225708,0.197987,0.197987,0.197987,341486
2021-09-29,0.198176,0.209781,0.196869,0.206538,0.206538,407120
2021-09-30,0.206674,0.211459,0.204591,0.210190,0.210190,440116
2021-10-01,0.210162,0.230953,0.200253,0.216187,0.216187,507775
2021-10-02,0.216213,0.231550,0.210600,0.210932,0.210932,415486
2021-10-03,0.210863,0.268675,0.199435,0.257805,0.257805,1510525
2021-10-04,0.257796,0.259228,0.191167,0.203614,0.203614,379234
2021-10-05,0.203604,0.219889,0.190807,0.202110,0.202110,254572
2021-10-06,0.202106,0.214953,0.190101,0.211238,0.211238,279743
2021-10-07,0.211209,0.211240,0.190982,0.191172,0.191172,204157
2021-10-08,0.191170,0.271108,0.139582,0.139735,0.139735,1019041
2021-10-09,0.139813,0.325088,0.139379,0.164688,0.164688,736882
2021-10-10,0.164744,0.235332,0.150535,0.190712,0.190712,891885
2021-10-11,0.190578,0.203546,0.161413,0.172167,0.172167,374659
2021-10-12,0.172163,0.174245,0.164684,0.168292,0.168292,410465
2021-10-13,0.168339,0.178879,0.167829,0.178879,0.178879,197990
2021-10-14,0.178838,0.182344,0.167825,0.169154,0.169154,199298
2021-10-15,0.169093,0.186457,0.166911,0.183965,0.183965,230167
2021-10-16,0.183967,0.184815,0.172898,0.173926,0.173926,199992
2021-10-17,0.173891,0.175178,0.162097,0.167892,0.167892,333870
2021-10-18,0.167894,0.169467,0.165735,0.169467,0.169467,160865
2021-10-19,0.169430,0.170617,0.165771,0.166324,0.166324,234313
2021-10-20,0.166326,0.175258,0.166043,0.166510,0.166510,1484
2021-10-21,0.166523,0.189315,0.166495,0.170371,0.170371,4481
2021-10-22,0.170366,0.172912,0.140169,0.163968,0.163968,1861
2021-10-23,0.163971,0.163986,0.134300,0.142743,0.142743,1603
2021-10-24,0.142739,0.157100,0.139920,0.140112,0.140112,792
2021-10-25,0.140103,0.156150,0.140047,0.155914,0.155914,129
2021-10-26,0.155902,1.033808,0.146203,0.659108,0.659108,49603
2021-10-27,0.659033,0.670559,0.110477,0.121629,0.121629,149998
2021-10-28,0.121540,0.139689,0.121540,0.139689,0.139689,1920
2021-10-29,0.139689,0.156278,0.132645,0.151551,0.151551,2852
2021-10-30,0.151559,0.151572,0.134068,0.140080,0.140080,4235
2021-10-31,0.140076,0.146308,0.134747,0.135267,0.135267,359
2021-11-01,0.135264,0.143608,0.134780,0.141441,0.141441,4858
2021-11-02,0.141430,0.142326,0.121716,0.125334,0.125334,1648
2021-11-03,0.125323,0.136760,0.118219,0.134503,0.134503,2352
2021-11-04,0.134504,0.138093,0.110067,0.133442,0.133442,784
2021-11-05,0.133421,0.133441,0.118915,0.129733,0.129733,227
2021-11-06,0.129730,0.130318,0.112322,0.120321,0.120321,478
2021-11-07,0.120304,0.125428,0.111656,0.120585,0.120585,3896
2021-11-08,0.120599,0.130941,0.118092,0.130907,0.130907,1716
2021-11-09,0.130909,0.141570,0.125492,0.135623,0.135623,4621
2021-11-10,0.135633,0.136061,0.120522,0.121504,0.121504,1706
2021-11-11,0.121579,0.124337,0.119840,0.123011,0.123011,33
2021-11-12,0.123139,0.123684,0.112966,0.122673,0.122673,21
2021-11-13,0.122639,0.125950,0.122639,0.125384,0.125384,29
2021-11-14,0.125363,0.125902,0.114839,0.124749,0.124749,212
2021-11-15,0.124775,0.128291,0.124430,0.125513,0.125513,2654
2021-11-16,0.125533,0.136932,0.115137,0.136694,0.136694,1134
2021-11-17,0.136654,0.137415,0.112480,0.113880,0.113880,2780
2021-11-18,0.113902,0.114687,0.105564,0.105688,0.105688,808
2021-11-19,0.105679,0.107959,0.102982,0.106480,0.106480,98
2021-11-20,0.106387,0.107437,0.100952,0.104070,0.104070,81
2021-11-21,0.104074,0.117055,0.103668,0.115880,0.115880,442
2021-11-22,0.115990,0.116119,0.102080,0.102307,0.102307,208
2021-11-23,0.102300,0.117258,0.101814,0.117082,0.117082,60
2021-11-24,0.117072,0.117258,0.086146,0.115780,0.115780,1
2021-11-25,0.108414,0.112094,0.097813,0.106797,0.106797,767
2021-11-26,0.102776,0.102966,0.079749,0.079749,0.079749,545
2021-11-27,0.079762,0.110186,0.079737,0.110122,0.110122,8
2021-11-28,0.110088,0.110166,0.071727,0.082328,0.082328,3399
2021-11-29,0.082319,0.090863,0.074546,0.090806,0.090806,593
2021-11-30,0.090798,0.100183,0.090675,0.096015,0.096015,76
2021-12-01,0.096027,0.326139,0.070066,0.094081,0.094081,19680
2021-12-02,0.094091,0.094116,0.077825,0.083992,0.083992,2118
2021-12-03,0.083997,0.087229,0.078706,0.087037,0.087037,1950
2021-12-04,0.087032,0.087072,0.063147,0.078711,0.078711,106
2021-12-05,0.078719,0.079484,0.063184,0.078939,0.078939,397
2021-12-06,0.078950,0.079053,0.063295,0.075998,0.075998,1081
2021-12-07,0.076030,0.204698,0.058413,0.059016,0.059016,50583
2021-12-08,0.058982,0.069625,0.058796,0.069533,0.069533,226
2021-12-09,0.069456,0.069738,0.069405,0.069635,0.069635,724
2021-12-10,0.069661,0.073514,0.069551,0.073503,0.073503,1836
2021-12-11,0.073496,0.073513,0.073188,0.073380,0.073380,1
2021-12-12,0.073372,0.073401,0.060110,0.060139,0.060139,86
2021-12-13,0.060160,0.071995,0.057209,0.063164,0.063164,37387
2021-12-14,0.063253,0.064195,0.057163,0.063965,0.063965,42722
2021-12-15,0.063958,0.064518,0.060350,0.063654,0.063654,36141
2021-12-16,0.063615,0.063925,0.061390,0.061541,0.061541,32603
2021-12-17,0.061436,0.061851,0.055697,0.056244,0.056244,72391
2021-12-18,0.056126,0.057582,0.055405,0.056545,0.056545,63143
2021-12-19,0.056543,0.057197,0.055031,0.055031,0.055031,37155
2021-12-20,0.055058,0.055423,0.051143,0.052613,0.052613,52924
